timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,ticker
2022-12-09,0.29434128000000004,0.29640092,0.28909856,0.29190716000000005,0.29190716000000005,50246553,0.0,1.0,ADAEUR
2022-12-08,0.29050286000000003,0.29565196000000005,0.28760063999999996,0.2944349,0.2944349,55078149,0.0,1.0,ADAEUR
2022-12-07,0.29799246,0.29949038,0.28713254,0.29040924,0.29040924,80392338,0.0,1.0,ADAEUR
2022-12-06,0.29892865999999996,0.30061382000000003,0.2934987,0.29799246,0.29799246,54889434,0.0,1.0,ADAEUR
2022-12-05,0.30164364,0.3080098,0.29612006,0.29892865999999996,0.29892865999999996,68934870,0.0,1.0,ADAEUR
2022-12-04,0.29920952,0.30342242,0.29780522,0.30155002000000003,0.30155002000000003,58073868,0.0,1.0,ADAEUR
2022-12-03,0.29883504,0.30566930000000003,0.29602644,0.29920952,0.29920952,88483029,0.0,1.0,ADAEUR
2022-12-02,0.29434128000000004,0.299584,0.29078372,0.29874142,0.29874142,62310109,0.0,1.0,ADAEUR
2022-12-01,0.29827332,0.299584,0.2925625,0.2944349,0.2944349,69894876,0.0,1.0,ADAEUR
2022-11-30,0.28956666000000003,0.30042658000000005,0.28872408,0.29836693999999997,0.29836693999999997,103696273,0.0,1.0,ADAEUR
2022-11-29,0.28703892,0.29284336000000005,0.28479204,0.28947303999999996,0.28947303999999996,63045432,0.0,1.0,ADAEUR
2022-11-28,0.29265612,0.29387318,0.28086,0.28703892,0.28703892,118919688,0.0,1.0,ADAEUR
2022-11-27,0.29377956000000005,0.29920952,0.29153268000000004,0.29265612,0.29265612,50910598,0.0,1.0,ADAEUR
2022-11-26,0.29462214,0.30220536,0.29106458,0.29377956000000005,0.29377956000000005,66377188,0.0,1.0,ADAEUR
2022-11-25,0.29602644,0.29705626,0.28769426000000003,0.29452852,0.29452852,81668650,0.0,1.0,ADAEUR
2022-11-24,0.2981797,0.30080106,0.29171992,0.29612006,0.29612006,77452139,0.0,1.0,ADAEUR
2022-11-23,0.29265612,0.29995848,0.28956666000000003,0.2981797,0.2981797,130172804,0.0,1.0,ADAEUR
2022-11-22,0.28516652,0.29668178,0.27917484000000004,0.29265612,0.29265612,119265124,0.0,1.0,ADAEUR
2022-11-21,0.29209440000000003,0.29331146,0.27645986,0.28516652,0.28516652,162743368,0.0,1.0,ADAEUR
2022-11-20,0.3070736,0.31006944000000003,0.29022200000000004,0.29209440000000003,0.29209440000000003,87909126,0.0,1.0,ADAEUR
2022-11-19,0.3052012,0.31100564,0.30080106,0.3070736,0.3070736,49281576,0.0,1.0,ADAEUR
2022-11-18,0.30435862,0.3112865,0.30014572,0.3052012,0.3052012,80892957,0.0,1.0,ADAEUR
2022-11-17,0.31081840000000005,0.3131589,0.29827332,0.304265,0.304265,75533614,0.0,1.0,ADAEUR
2022-11-16,0.31578026,0.32233366,0.30304794,0.31081840000000005,0.31081840000000005,102897046,0.0,1.0,ADAEUR
2022-11-15,0.31100564,0.32289538,0.30819704,0.31578026,0.31578026,103952732,0.0,1.0,ADAEUR
2022-11-14,0.30885238000000004,0.32008678,0.29415404,0.31109926,0.31109926,180688535,0.0,1.0,ADAEUR
2022-11-13,0.31802714,0.32326986,0.30435862,0.30875876,0.30875876,146747692,0.0,1.0,ADAEUR
2022-11-12,0.33300634,0.33412978,0.31475044,0.31802714,0.31802714,118816381,0.0,1.0,ADAEUR
2022-11-11,0.34527056,0.35023242,0.32018040000000003,0.33291272000000005,0.33291272000000005,191115121,0.0,1.0,ADAEUR
2022-11-10,0.29714988000000003,0.35510066,0.29200078,0.34517694000000004,0.34517694000000004,361917813,0.0,1.0,ADAEUR
2022-11-09,0.34836002,0.35257292,0.29022200000000004,0.2972435,0.2972435,397998672,0.0,1.0,ADAEUR
2022-11-08,0.3782248,0.38908472000000005,0.32420606,0.34845364,0.34845364,379698137,0.0,1.0,ADAEUR
2022-11-07,0.37644602000000005,0.38955282,0.3721395,0.37831842000000004,0.37831842000000004,138637231,0.0,1.0,ADAEUR
2022-11-06,0.39910206000000004,0.40350220000000003,0.37579068,0.37644602000000005,0.37644602000000005,112501696,0.0,1.0,ADAEUR
2022-11-05,0.39470192,0.40986836000000004,0.393204,0.39919568,0.39919568,165672546,0.0,1.0,ADAEUR
2022-11-04,0.36455628,0.39910206000000004,0.36333922,0.39470192,0.39470192,233382097,0.0,1.0,ADAEUR
2022-11-03,0.36099872,0.37373104,0.35968804,0.3646499,0.3646499,90983702,0.0,1.0,ADAEUR
2022-11-02,0.37560344,0.38318666,0.355756,0.36099872,0.36099872,168322996,0.0,1.0,ADAEUR
2022-11-01,0.37962910000000005,0.38889748,0.3730757,0.37550982000000005,0.37550982000000005,88819285,0.0,1.0,ADAEUR
2022-10-31,0.37981634000000003,0.38974006,0.3721395,0.37962910000000005,0.37962910000000005,122659161,0.0,1.0,ADAEUR
2022-10-30,0.39329762,0.39470192,0.37270122,0.37972272,0.37972272,117123022,0.0,1.0,ADAEUR
2022-10-29,0.37859928,0.411928,0.37522896,0.393204,0.393204,200912371,0.0,1.0,ADAEUR
2022-10-28,0.36362008,0.3852463,0.35360273999999997,0.37859928,0.37859928,139227634,0.0,1.0,ADAEUR
2022-10-27,0.37728860000000003,0.39264228,0.36146682,0.36362008,0.36362008,170796279,0.0,1.0,ADAEUR
2022-10-26,0.37457362,0.38590164000000005,0.3693309,0.37728860000000003,0.37728860000000003,197702684,0.0,1.0,ADAEUR
2022-10-25,0.33441064000000004,0.39067626,0.33412978,0.37448000000000004,0.37448000000000004,319472649,0.0,1.0,ADAEUR
2022-10-24,0.33899802,0.34190024,0.33075946,0.33450426,0.33450426,92438606,0.0,1.0,ADAEUR
2022-10-23,0.32888706,0.34058956,0.32392519999999997,0.33899802,0.33899802,85104357,0.0,1.0,ADAEUR
2022-10-22,0.32692104,0.33178928,0.32111660000000003,0.32888706,0.32888706,71962552,0.0,1.0,ADAEUR
2022-10-21,0.31849524,0.32757638,0.308946,0.32692104,0.32692104,127159385,0.0,1.0,ADAEUR
2022-10-20,0.32729552,0.33300634,0.31493768,0.31849524,0.31849524,111680559,0.0,1.0,ADAEUR
2022-10-19,0.33927888,0.33927888,0.32486139999999997,0.32738914,0.32738914,92329214,0.0,1.0,ADAEUR
2022-10-18,0.34864088000000004,0.35041966,0.33412978,0.33927888,0.33927888,95363501,0.0,1.0,ADAEUR
2022-10-17,0.34667486000000003,0.35182396000000005,0.3426492,0.34854726,0.34854726,66215062,0.0,1.0,ADAEUR
2022-10-16,0.34087042,0.35098138,0.34058956,0.34667486000000003,0.34667486000000003,61182203,0.0,1.0,ADAEUR
2022-10-15,0.34330454000000005,0.34639400000000004,0.33815544000000003,0.34087042,0.34087042,62954187,0.0,1.0,ADAEUR
2022-10-14,0.35285378,0.3641818,0.33759372,0.34330454000000005,0.34330454000000005,135534544,0.0,1.0,ADAEUR
2022-10-13,0.35706668,0.35800288,0.32673379999999996,0.35276016000000004,0.35276016000000004,269611367,0.0,1.0,ADAEUR
2022-10-12,0.36577334,0.37017348,0.3520112,0.35706668,0.35706668,100681651,0.0,1.0,ADAEUR
2022-10-11,0.37550982000000005,0.37597792,0.35921994,0.36586696,0.36586696,157186233,0.0,1.0,ADAEUR
2022-10-10,0.3960126,0.39957016,0.37279484,0.37560344,0.37560344,108015329,0.0,1.0,ADAEUR
2022-10-09,0.39498278000000003,0.39713604,0.3922678,0.3960126,0.3960126,50765905,0.0,1.0,ADAEUR
2022-10-08,0.39685518000000003,0.39985102,0.39208056,0.39498278000000003,0.39498278000000003,57044040,0.0,1.0,ADAEUR
2022-10-07,0.40144256,0.40294048000000005,0.3946083,0.3969488,0.3969488,85765776,0.0,1.0,ADAEUR
2022-10-06,0.40340858,0.4091194,0.3983531,0.40144256,0.40144256,87385034,0.0,1.0,ADAEUR
2022-10-05,0.40780872,0.40883854,0.39657432,0.40340858,0.40340858,86070134,0.0,1.0,ADAEUR
2022-10-04,0.40031912,0.40977473999999997,0.39816586000000004,0.4077151,0.4077151,89193827,0.0,1.0,ADAEUR
2022-10-03,0.39273589999999997,0.40144256,0.38927196000000003,0.40031912,0.40031912,97901531,0.0,1.0,ADAEUR
2022-10-02,0.40265962,0.40518736000000005,0.39095712000000005,0.39264228,0.39264228,79897439,0.0,1.0,ADAEUR
2022-10-01,0.40687252,0.40855768000000003,0.4002255,0.40256600000000003,0.40256600000000003,61750878,0.0,1.0,ADAEUR
2022-09-30,0.41024284,0.41333230000000004,0.40191066000000003,0.40696614,0.40696614,120942156,0.0,1.0,ADAEUR
2022-09-29,0.40837044,0.41136628000000003,0.40041274000000004,0.41014922,0.41014922,120381859,0.0,1.0,ADAEUR
2022-09-28,0.41323868,0.41483022,0.39797862,0.40827682,0.40827682,126497310,0.0,1.0,ADAEUR
2022-09-27,0.41876226,0.43374146,0.40940026,0.41295782000000003,0.41295782000000003,148327423,0.0,1.0,ADAEUR
2022-09-26,0.41773244,0.42194534,0.4086513,0.41876226,0.41876226,125876450,0.0,1.0,ADAEUR
2022-09-25,0.42222620000000005,0.43327336,0.4105237,0.41791968,0.41791968,112039917,0.0,1.0,ADAEUR
2022-09-24,0.43243078,0.43898418,0.42166448,0.42231982,0.42231982,122469926,0.0,1.0,ADAEUR
2022-09-23,0.42906046,0.4517165,0.4175452,0.43233716,0.43233716,210001077,0.0,1.0,ADAEUR
2022-09-22,0.41080456000000004,0.43683092,0.40659166,0.42915408,0.42915408,155204297,0.0,1.0,ADAEUR
2022-09-21,0.41408126000000006,0.43486490000000005,0.40378306,0.41089818,0.41089818,285433830,0.0,1.0,ADAEUR
2022-09-20,0.42381774,0.4255029,0.40940026,0.41398764,0.41398764,107529839,0.0,1.0,ADAEUR
2022-09-19,0.41913674,0.42784340000000004,0.40556184,0.42381774,0.42381774,182324362,0.0,1.0,ADAEUR
2022-09-18,0.45489958,0.45911248000000004,0.41220886,0.41913674,0.41913674,128727598,0.0,1.0,ADAEUR
2022-09-17,0.44432052000000005,0.45714646000000003,0.44216726,0.45489958,0.45489958,100281140,0.0,1.0,ADAEUR
2022-09-16,0.43645644,0.44441414,0.42503480000000005,0.44432052000000005,0.44432052000000005,102993446,0.0,1.0,ADAEUR
2022-09-15,0.45003134000000006,0.4512484,0.43243078,0.43645644,0.43645644,131971420,0.0,1.0,ADAEUR
2022-09-14,0.43392870000000006,0.45602302,0.43252440000000003,0.45021858000000003,0.45021858000000003,139528796,0.0,1.0,ADAEUR
2022-09-13,0.46931706,0.4765258,0.43177544,0.43392870000000006,0.43392870000000006,232872260,0.0,1.0,ADAEUR
2022-09-12,0.47727476,0.48654314000000004,0.46416796000000005,0.46922344,0.46922344,168685217,0.0,1.0,ADAEUR
2022-09-11,0.47942802,0.48673038,0.4681,0.47727476,0.47727476,129240731,0.0,1.0,ADAEUR
2022-09-10,0.47015964,0.49075604,0.4629509,0.47942802,0.47942802,194060696,0.0,1.0,ADAEUR
2022-09-09,0.44853342,0.472781,0.44778446,0.47015964,0.47015964,179504511,0.0,1.0,ADAEUR
2022-09-08,0.44815894,0.45227822,0.43317974000000004,0.4484398,0.4484398,113848178,0.0,1.0,ADAEUR
2022-09-07,0.43299250000000006,0.45134202,0.42466032000000004,0.44815894,0.44815894,139305299,0.0,1.0,ADAEUR
2022-09-06,0.4666957,0.47952164,0.42990304,0.43299250000000006,0.43299250000000006,233944338,0.0,1.0,ADAEUR
2022-09-05,0.4713767,0.47521512000000005,0.45181012,0.46660208000000003,0.46660208000000003,141753954,0.0,1.0,ADAEUR
2022-09-04,0.44965686000000005,0.477462,0.44525672000000005,0.4713767,0.4713767,199924106,0.0,1.0,ADAEUR
2022-09-03,0.42540928000000006,0.4549932,0.4245667,0.44965686000000005,0.44965686000000005,182225091,0.0,1.0,ADAEUR
2022-09-02,0.4283115,0.43673730000000005,0.42007294,0.42531566,0.42531566,106798749,0.0,1.0,ADAEUR
2022-09-01,0.41763882,0.43289888,0.41258334,0.4283115,0.4283115,126696718,0.0,1.0,ADAEUR
2022-08-31,0.42419222,0.43355422000000005,0.41623452,0.41773244,0.41773244,115611898,0.0,1.0,ADAEUR
2022-08-30,0.42157086,0.43327336,0.4105237,0.42419222,0.42419222,153120426,0.0,1.0,ADAEUR
2022-08-29,0.40191066000000003,0.42409860000000005,0.39657432,0.42166448,0.42166448,144932469,0.0,1.0,ADAEUR
2022-08-28,0.42110276,0.42540928000000006,0.40013188,0.40191066000000003,0.40191066000000003,131217761,0.0,1.0,ADAEUR
2022-08-27,0.4039703,0.42260068000000006,0.39863396,0.42119638000000004,0.42119638000000004,188501508,0.0,1.0,ADAEUR
2022-08-26,0.43486490000000005,0.4512484,0.39854034000000005,0.40406392,0.40406392,375988353,0.0,1.0,ADAEUR
2022-08-25,0.42859236,0.44385242,0.42821788,0.43486490000000005,0.43486490000000005,119929958,0.0,1.0,ADAEUR
2022-08-24,0.43617558,0.43917142000000003,0.42466032000000004,0.42859236,0.42859236,103361101,0.0,1.0,ADAEUR
2022-08-23,0.43196268,0.440014,0.41726434,0.43608196,0.43608196,124261125,0.0,1.0,ADAEUR
2022-08-22,0.43317974000000004,0.43364784,0.40949388000000003,0.43205630000000006,0.43205630000000006,189193918,0.0,1.0,ADAEUR
2022-08-21,0.42203896,0.44244812000000006,0.41829415999999997,0.43308612,0.43308612,169047210,0.0,1.0,ADAEUR
2022-08-20,0.42119638000000004,0.43364784,0.40696614,0.42203896,0.42203896,211122393,0.0,1.0,ADAEUR
2022-08-19,0.47924078000000003,0.47942802,0.41763882,0.42129,0.42129,328230521,0.0,1.0,ADAEUR
2022-08-18,0.50405008,0.50938642,0.4751215,0.47924078000000003,0.47924078000000003,132313932,0.0,1.0,ADAEUR
2022-08-17,0.52136978,0.54617908,0.49656048,0.50405008,0.50405008,234245028,0.0,1.0,ADAEUR
2022-08-16,0.5148163800000001,0.53400848,0.5125695,0.5214634,0.5214634,146450653,0.0,1.0,ADAEUR
2022-08-15,0.5331659,0.5452428800000001,0.50807574,0.5148163800000001,0.5148163800000001,190761668,0.0,1.0,ADAEUR
2022-08-14,0.52352304,0.55685176,0.52118254,0.5331659,0.5331659,236011611,0.0,1.0,ADAEUR
2022-08-13,0.50582886,0.53148074,0.50348836,0.5236166600000001,0.5236166600000001,193063122,0.0,1.0,ADAEUR
2022-08-12,0.49637324000000005,0.5074204000000001,0.4872921,0.50573524,0.50573524,106913181,0.0,1.0,ADAEUR
2022-08-11,0.50311388,0.51266312,0.49487531999999995,0.49646686,0.49646686,155468308,0.0,1.0,ADAEUR
2022-08-10,0.48008336000000007,0.50451818,0.4699724,0.50311388,0.50311388,168972340,0.0,1.0,ADAEUR
2022-08-09,0.5028330200000001,0.50311388,0.47343634000000007,0.48017698000000003,0.48017698000000003,143030490,0.0,1.0,ADAEUR
2022-08-08,0.49393911999999995,0.51453552,0.48963260000000003,0.5028330200000001,0.5028330200000001,161524833,0.0,1.0,ADAEUR
2022-08-07,0.47877268,0.5041437,0.47399806,0.49393911999999995,0.49393911999999995,111026235,0.0,1.0,ADAEUR
2022-08-06,0.48438988,0.49000708,0.477462,0.47858544000000003,0.47858544000000003,78090180,0.0,1.0,ADAEUR
2022-08-05,0.46791276000000004,0.48616866,0.46744466,0.48438988,0.48438988,112189883,0.0,1.0,ADAEUR
2022-08-04,0.46866172000000006,0.47858544000000003,0.46192108000000004,0.46781914,0.46781914,102892954,0.0,1.0,ADAEUR
2022-08-03,0.46463606,0.48373454000000005,0.4578018,0.4685681,0.4685681,124963960,0.0,1.0,ADAEUR
2022-08-02,0.47980249999999997,0.48261109999999996,0.45742731999999997,0.46463606,0.46463606,182796003,0.0,1.0,ADAEUR
2022-08-01,0.48317282,0.49262844,0.46875534,0.47970888,0.47970888,158798003,0.0,1.0,ADAEUR
2022-07-31,0.49272206,0.50957366,0.47980249999999997,0.48317282,0.48317282,174783511,0.0,1.0,ADAEUR
2022-07-30,0.48860278000000007,0.5205272000000001,0.4765258,0.49272206,0.49272206,271896568,0.0,1.0,ADAEUR
2022-07-29,0.48036422,0.51060348,0.47409167999999996,0.48850916000000005,0.48850916000000005,320668702,0.0,1.0,ADAEUR
2022-07-28,0.47858544000000003,0.49075604,0.4573337,0.48027060000000005,0.48027060000000005,306444781,0.0,1.0,ADAEUR
2022-07-27,0.43795436,0.47952164,0.42952856,0.47849182,0.47849182,290166822,0.0,1.0,ADAEUR
2022-07-26,0.44488224000000004,0.44694188,0.42222620000000005,0.43786074,0.43786074,213068947,0.0,1.0,ADAEUR
2022-07-25,0.47933440000000005,0.48251748,0.44385242,0.44488224000000004,0.44488224000000004,200850290,0.0,1.0,ADAEUR
2022-07-24,0.48410902,0.50255216,0.47699389999999997,0.47933440000000005,0.47933440000000005,233306136,0.0,1.0,ADAEUR
2022-07-23,0.45190374000000005,0.48551331999999997,0.4428226,0.48401540000000004,0.48401540000000004,199660186,0.0,1.0,ADAEUR
2022-07-22,0.46753828000000003,0.47877268,0.4465674,0.45199736,0.45199736,200329666,0.0,1.0,ADAEUR
2022-07-21,0.45967420000000003,0.47025326,0.44525672000000005,0.46744466,0.46744466,261898181,0.0,1.0,ADAEUR
2022-07-20,0.48233024,0.51369294,0.45574216,0.45967420000000003,0.45967420000000003,389779718,0.0,1.0,ADAEUR
2022-07-19,0.45911248000000004,0.4924412,0.44310346,0.48233024,0.48233024,386358308,0.0,1.0,ADAEUR
2022-07-18,0.41923035999999997,0.46791276000000004,0.41726434,0.45911248000000004,0.45911248000000004,383712607,0.0,1.0,ADAEUR
2022-07-17,0.42859236,0.4362692,0.41389402000000003,0.41923035999999997,0.41923035999999997,153582187,0.0,1.0,ADAEUR
2022-07-16,0.41389402000000003,0.42980942,0.40406392,0.42859236,0.42859236,147996093,0.0,1.0,ADAEUR
2022-07-15,0.41351954,0.42466032000000004,0.40500012,0.41389402000000003,0.41389402000000003,187707381,0.0,1.0,ADAEUR
2022-07-14,0.41033646,0.41801330000000003,0.3903954,0.41342592,0.41342592,208166850,0.0,1.0,ADAEUR
2022-07-13,0.39048902,0.41398764,0.37663326,0.41033646,0.41033646,265120837,0.0,1.0,ADAEUR
2022-07-12,0.40696614,0.41426850000000004,0.38908472000000005,0.39048902,0.39048902,139595801,0.0,1.0,ADAEUR
2022-07-11,0.43299250000000006,0.43327336,0.40406392,0.40696614,0.40696614,162045832,0.0,1.0,ADAEUR
2022-07-10,0.44759722,0.44918876,0.42615824,0.43289888,0.43289888,115262368,0.0,1.0,ADAEUR
2022-07-09,0.43636282000000004,0.45396338,0.43561386,0.4475036,0.4475036,100774030,0.0,1.0,ADAEUR
2022-07-08,0.4470355,0.46154660000000003,0.43065200000000003,0.43636282000000004,0.43636282000000004,170807637,0.0,1.0,ADAEUR
2022-07-07,0.43280526,0.45190374000000005,0.43149458,0.44712912000000005,0.44712912000000005,142206515,0.0,1.0,ADAEUR
2022-07-06,0.42793702,0.43589472,0.4184814,0.43280526,0.43280526,139221841,0.0,1.0,ADAEUR
2022-07-05,0.4395459,0.44160554,0.41632814,0.42793702,0.42793702,171538047,0.0,1.0,ADAEUR
2022-07-04,0.42690720000000004,0.4460993,0.41614090000000004,0.4395459,0.4395459,196991430,0.0,1.0,ADAEUR
2022-07-03,0.42671996,0.43065200000000003,0.41529832,0.42700082,0.42700082,90832805,0.0,1.0,ADAEUR
2022-07-02,0.42007294,0.43224354000000004,0.41267696000000004,0.42681358,0.42681358,109165380,0.0,1.0,ADAEUR
2022-07-01,0.43055838,0.444695,0.41445574,0.42007294,0.42007294,182788187,0.0,1.0,ADAEUR
2022-06-30,0.43645644,0.43786074,0.40743424,0.43055838,0.43055838,212174584,0.0,1.0,ADAEUR
2022-06-29,0.43935866,0.44675464000000004,0.42952856,0.43645644,0.43645644,166130162,0.0,1.0,ADAEUR
2022-06-28,0.4545251,0.4657595,0.43729902000000004,0.43945228,0.43945228,163559982,0.0,1.0,ADAEUR
